family,L,V,constraint_counts,order,coefficient,abs_coefficient,derivative_at_zero,coefficient_l1_norm_order_leq_8,nearest_singularity_scale,normalized_expression_n,description
single_label_cycle_profile,23,23,23,3,0,0,0,1,,n^(0)*(n)_23/((n)_23),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,23,23,23,4,0,0,0,1,,n^(0)*(n)_23/((n)_23),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,23,23,23,5,0,0,0,1,,n^(0)*(n)_23/((n)_23),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,23,23,23,6,0,0,0,1,,n^(0)*(n)_23/((n)_23),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,23,23,23,7,0,0,0,1,,n^(0)*(n)_23/((n)_23),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,23,23,23,8,0,0,0,1,,n^(0)*(n)_23/((n)_23),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_path_profile,23,24,23,0,1,1,1,24,1/23,n^(-1)*(n)_24/((n)_23),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,23,24,23,1,-23,23,-23,24,1/23,n^(-1)*(n)_24/((n)_23),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,23,24,23,2,0,0,0,24,1/23,n^(-1)*(n)_24/((n)_23),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,23,24,23,3,0,0,0,24,1/23,n^(-1)*(n)_24/((n)_23),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,23,24,23,4,0,0,0,24,1/23,n^(-1)*(n)_24/((n)_23),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,23,24,23,5,0,0,0,24,1/23,n^(-1)*(n)_24/((n)_23),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,23,24,23,6,0,0,0,24,1/23,n^(-1)*(n)_24/((n)_23),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,23,24,23,7,0,0,0,24,1/23,n^(-1)*(n)_24/((n)_23),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,23,24,23,8,0,0,0,24,1/23,n^(-1)*(n)_24/((n)_23),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
rank2_balanced_profile,23,45,23;23,0,1,1,1,1075861548898291,1/44,n^(1)*(n)_45/((n)_23*(n)_23),two length-L labels sharing one vertex
rank2_balanced_profile,23,45,23;23,1,-484,484,-484,1075861548898291,1/44,n^(1)*(n)_45/((n)_23*(n)_23),two length-L labels sharing one vertex
rank2_balanced_profile,23,45,23;23,2,106238,106238,212476,1075861548898291,1/44,n^(1)*(n)_45/((n)_23*(n)_23),two length-L labels sharing one vertex
rank2_balanced_profile,23,45,23;23,3,-13909918,13909918,-83459508,1075861548898291,1/44,n^(1)*(n)_45/((n)_23*(n)_23),two length-L labels sharing one vertex
rank2_balanced_profile,23,45,23;23,4,1199590370,1199590370,28790168880,1075861548898291,1/44,n^(1)*(n)_45/((n)_23*(n)_23),two length-L labels sharing one vertex
rank2_balanced_profile,23,45,23;23,5,-70729472374,70729472374,-8487536684880,1075861548898291,1/44,n^(1)*(n)_45/((n)_23*(n)_23),two length-L labels sharing one vertex
rank2_balanced_profile,23,45,23;23,6,2842245667778,2842245667778,2046416880800160,1075861548898291,1/44,n^(1)*(n)_45/((n)_23*(n)_23),two length-L labels sharing one vertex
rank2_balanced_profile,23,45,23;23,7,-73620396847558,73620396847558,-371046800111692320,1075861548898291,1/44,n^(1)*(n)_45/((n)_23*(n)_23),two length-L labels sharing one vertex
rank2_balanced_profile,23,45,23;23,8,999326963303570,999326963303570,40292863160399942400,1075861548898291,1/44,n^(1)*(n)_45/((n)_23*(n)_23),two length-L labels sharing one vertex
rank2_deficit_k2,23,44,23;23,0,1,1,1,92568069115831,1/43,n^(2)*(n)_44/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,23,44,23;23,1,-440,440,-440,92568069115831,1/43,n^(2)*(n)_44/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,23,44,23;23,2,86878,86878,173756,92568069115831,1/43,n^(2)*(n)_44/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,23,44,23;23,3,-10087286,10087286,-60523716,92568069115831,1/43,n^(2)*(n)_44/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,23,44,23;23,4,755749786,755749786,18137994864,92568069115831,1/43,n^(2)*(n)_44/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,23,44,23;23,5,-37476481790,37476481790,-4497177814800,92568069115831,1/43,n^(2)*(n)_44/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,23,44,23;23,6,1193280469018,1193280469018,859161937692960,92568069115831,1/43,n^(2)*(n)_44/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,23,44,23;23,7,-21116056210766,21116056210766,-106424923302260640,92568069115831,1/43,n^(2)*(n)_44/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,23,44,23;23,8,70220490029866,70220490029866,2831290158004197120,92568069115831,1/43,n^(2)*(n)_44/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k3,23,43,23;23,0,1,1,1,72589847897519,1/42,n^(3)*(n)_43/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,23,43,23;23,1,-397,397,-397,72589847897519,1/42,n^(3)*(n)_43/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,23,43,23;23,2,69807,69807,139614,72589847897519,1/42,n^(3)*(n)_43/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,23,43,23;23,3,-7085585,7085585,-42513510,72589847897519,1/42,n^(3)*(n)_43/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,23,43,23;23,4,451069631,451069631,10825671144,72589847897519,1/42,n^(3)*(n)_43/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,23,43,23;23,5,-18080487657,18080487657,-2169658518840,72589847897519,1/42,n^(3)*(n)_43/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,23,43,23;23,6,415819499767,415819499767,299390039832240,72589847897519,1/42,n^(3)*(n)_43/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,23,43,23;23,7,-3235817720785,3235817720785,-16308521312756400,72589847897519,1/42,n^(3)*(n)_43/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,23,43,23;23,8,-68919671963889,68919671963889,-2778841173584004480,72589847897519,1/42,n^(3)*(n)_43/((n)_23*(n)_23),two length-L labels with fixed vertex deficit k=3
rank4_delocalization_toy_s3,23,89,23;23;23;23,0,1,1,1,58060771060264657490961,1/88,n^(3)*(n)_89/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,23,89,23;23;23;23,1,-2904,2904,-2904,58060771060264657490961,1/88,n^(3)*(n)_89/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,23,89,23;23;23;23,2,4108676,4108676,8217352,58060771060264657490961,1/88,n^(3)*(n)_89/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,23,89,23;23;23;23,3,-3773268356,3773268356,-22639610136,58060771060264657490961,1/88,n^(3)*(n)_89/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,23,89,23;23;23;23,4,2528341118424,2528341118424,60680186842176,58060771060264657490961,1/88,n^(3)*(n)_89/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,23,89,23;23;23;23,5,-1317337033085260,1317337033085260,-158080443970231200,58060771060264657490961,1/88,n^(3)*(n)_89/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,23,89,23;23;23;23,6,555408420629871952,555408420629871952,399894062853507805440,58060771060264657490961,1/88,n^(3)*(n)_89/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,23,89,23;23;23;23,7,-194699656208466287076,194699656208466287076,-981286267290670086863040,58060771060264657490961,1/88,n^(3)*(n)_89/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,23,89,23;23;23;23,8,57865514675766409748312,57865514675766409748312,2333137551726901641051939840,58060771060264657490961,1/88,n^(3)*(n)_89/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s4,23,88,23;23;23;23,0,1,1,1,44423769073019877962169,1/87,n^(4)*(n)_88/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,23,88,23;23;23;23,1,-2816,2816,-2816,44423769073019877962169,1/87,n^(4)*(n)_88/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,23,88,23;23;23;23,2,3860868,3860868,7721736,44423769073019877962169,1/87,n^(4)*(n)_88/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,23,88,23;23;23;23,3,-3433511972,3433511972,-20601071832,44423769073019877962169,1/87,n^(4)*(n)_88/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,23,88,23;23;23;23,4,2226192064888,2226192064888,53428609557312,44423769073019877962169,1/87,n^(4)*(n)_88/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,23,88,23;23;23;23,5,-1121432131375116,1121432131375116,-134571855765013920,44423769073019877962169,1/87,n^(4)*(n)_88/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,23,88,23;23;23;23,6,456722393068861744,456722393068861744,328840123009580455680,44423769073019877962169,1/87,n^(4)*(n)_88/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,23,88,23;23;23;23,7,-154508085618406453604,154508085618406453604,-778720751516768526164160,44423769073019877962169,1/87,n^(4)*(n)_88/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,23,88,23;23;23;23,8,44268803141346641831160,44268803141346641831160,1784918142659096598632371200,44423769073019877962169,1/87,n^(4)*(n)_88/((n)_23*(n)_23*(n)_23*(n)_23),four-label fourth-moment toy profile with fixed deficit s=4
single_label_cycle_profile,24,24,24,0,1,1,1,1,,n^(0)*(n)_24/((n)_24),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,24,24,24,1,0,0,0,1,,n^(0)*(n)_24/((n)_24),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,24,24,24,2,0,0,0,1,,n^(0)*(n)_24/((n)_24),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,24,24,24,3,0,0,0,1,,n^(0)*(n)_24/((n)_24),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,24,24,24,4,0,0,0,1,,n^(0)*(n)_24/((n)_24),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,24,24,24,5,0,0,0,1,,n^(0)*(n)_24/((n)_24),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,24,24,24,6,0,0,0,1,,n^(0)*(n)_24/((n)_24),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,24,24,24,7,0,0,0,1,,n^(0)*(n)_24/((n)_24),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,24,24,24,8,0,0,0,1,,n^(0)*(n)_24/((n)_24),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_path_profile,24,25,24,0,1,1,1,25,1/24,n^(-1)*(n)_25/((n)_24),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,24,25,24,1,-24,24,-24,25,1/24,n^(-1)*(n)_25/((n)_24),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,24,25,24,2,0,0,0,25,1/24,n^(-1)*(n)_25/((n)_24),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,24,25,24,3,0,0,0,25,1/24,n^(-1)*(n)_25/((n)_24),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,24,25,24,4,0,0,0,25,1/24,n^(-1)*(n)_25/((n)_24),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,24,25,24,5,0,0,0,25,1/24,n^(-1)*(n)_25/((n)_24),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,24,25,24,6,0,0,0,25,1/24,n^(-1)*(n)_25/((n)_24),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,24,25,24,7,0,0,0,25,1/24,n^(-1)*(n)_25/((n)_24),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,24,25,24,8,0,0,0,25,1/24,n^(-1)*(n)_25/((n)_24),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
rank2_balanced_profile,24,47,24;24,0,1,1,1,3196564133946921,1/46,n^(1)*(n)_47/((n)_24*(n)_24),two length-L labels sharing one vertex
rank2_balanced_profile,24,47,24;24,1,-529,529,-529,3196564133946921,1/46,n^(1)*(n)_47/((n)_24*(n)_24),two length-L labels sharing one vertex
rank2_balanced_profile,24,47,24;24,2,127489,127489,254978,3196564133946921,1/46,n^(1)*(n)_47/((n)_24*(n)_24),two length-L labels sharing one vertex
rank2_balanced_profile,24,47,24;24,3,-18435121,18435121,-110610726,3196564133946921,1/46,n^(1)*(n)_47/((n)_24*(n)_24),two length-L labels sharing one vertex
rank2_balanced_profile,24,47,24;24,4,1769848321,1769848321,42476359704,3196564133946921,1/46,n^(1)*(n)_47/((n)_24*(n)_24),two length-L labels sharing one vertex
rank2_balanced_profile,24,47,24;24,5,-117520524529,117520524529,-14102462943480,3196564133946921,1/46,n^(1)*(n)_47/((n)_24*(n)_24),two length-L labels sharing one vertex
rank2_balanced_profile,24,47,24;24,6,5419585829569,5419585829569,3902101797289680,3196564133946921,1/46,n^(1)*(n)_47/((n)_24*(n)_24),two length-L labels sharing one vertex
rank2_balanced_profile,24,47,24;24,7,-167205454793521,167205454793521,-842715492159345840,3196564133946921,1/46,n^(1)*(n)_47/((n)_24*(n)_24),two length-L labels sharing one vertex
rank2_balanced_profile,24,47,24;24,8,3023819784387841,3023819784387841,121920413706517749120,3196564133946921,1/46,n^(1)*(n)_47/((n)_24*(n)_24),two length-L labels sharing one vertex
rank2_deficit_k2,24,46,24;24,0,1,1,1,543739121084501,1/45,n^(2)*(n)_46/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,24,46,24;24,1,-483,483,-483,543739121084501,1/45,n^(2)*(n)_46/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,24,46,24;24,2,105271,105271,210542,543739121084501,1/45,n^(2)*(n)_46/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,24,46,24;24,3,-13592655,13592655,-81555930,543739121084501,1/45,n^(2)*(n)_46/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,24,46,24;24,4,1144586191,1144586191,27470068584,543739121084501,1/45,n^(2)*(n)_46/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,24,46,24;24,5,-64869559743,64869559743,-7784347169160,543739121084501,1/45,n^(2)*(n)_46/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,24,46,24;24,6,2435586081391,2435586081391,1753621978601520,543739121084501,1/45,n^(2)*(n)_46/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,24,46,24;24,7,-55168495049535,55168495049535,-278049215049656400,543739121084501,1/45,n^(2)*(n)_46/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,24,46,24;24,8,486069012109231,486069012109231,19598302568244193920,543739121084501,1/45,n^(2)*(n)_46/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k3,24,45,24;24,0,1,1,1,93477789299739,1/44,n^(3)*(n)_45/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,24,45,24;24,1,-438,438,-438,93477789299739,1/44,n^(3)*(n)_45/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,24,45,24;24,2,85561,85561,171122,93477789299739,1/44,n^(3)*(n)_45/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,24,45,24;24,3,-9742410,9742410,-58454460,93477789299739,1/44,n^(3)*(n)_45/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,24,45,24;24,4,706177741,706177741,16948265784,93477789299739,1/44,n^(3)*(n)_45/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,24,45,24;24,5,-33091561398,33091561398,-3970987367760,93477789299739,1/44,n^(3)*(n)_45/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,24,45,24;24,6,946465818481,946465818481,681455389306320,93477789299739,1/44,n^(3)*(n)_45/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,24,45,24;24,7,-12577533217890,12577533217890,-63390767418165600,93477789299739,1/44,n^(3)*(n)_45/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,24,45,24;24,8,-79919982695819,79919982695819,-3222373702295422080,93477789299739,1/44,n^(3)*(n)_45/((n)_24*(n)_24),two length-L labels with fixed vertex deficit k=3
rank4_delocalization_toy_s3,24,93,24;24;24;24,0,1,1,1,122634988412283086052869,1/92,n^(3)*(n)_93/((n)_24*(n)_24*(n)_24*(n)_24),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,24,93,24;24;24;24,1,-3174,3174,-3174,122634988412283086052869,1/92,n^(3)*(n)_93/((n)_24*(n)_24*(n)_24*(n)_24),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,24,93,24;24;24;24,2,4913881,4913881,9827762,122634988412283086052869,1/92,n^(3)*(n)_93/((n)_24*(n)_24*(n)_24*(n)_24),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,24,93,24;24;24;24,3,-4944073146,4944073146,-29664438876,122634988412283086052869,1/92,n^(3)*(n)_93/((n)_24*(n)_24*(n)_24*(n)_24),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,24,93,24;24;24;24,4,3634230083053,3634230083053,87221521993272,122634988412283086052869,1/92,n^(3)*(n)_93/((n)_24*(n)_24*(n)_24*(n)_24),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,24,93,24;24;24;24,5,-2080104033435558,2080104033435558,-249612484012266960,122634988412283086052869,1/92,n^(3)*(n)_93/((n)_24*(n)_24*(n)_24*(n)_24),four-label fourth-moment toy profile with fixed deficit s=3
