node_id	node_type	label	support_role	source_group	source_file	source_id	access_date	license	confidence	source_reliability	geographic_scope	uncertainty_class	temporal_annotation_json	raw_attrs_json	raw_caveats_json
extinct_fauna:LQE:Wonambi_naracoortensis	extinct_fauna	Wonambi naracoortensis (Wonambi giant python)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Wonambi_naracoortensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Scanlon2004"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Wonambi naracoortensis"", ""body_mass_kg_approx"": 50, ""common_name"": ""Wonambi giant python"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Quinkana_fortirostrum	extinct_fauna	Quinkana fortirostrum (Quinkana terrestrial crocodile)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Quinkana_fortirostrum	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Willis1997"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Quinkana fortirostrum"", ""body_mass_kg_approx"": 200, ""common_name"": ""Quinkana terrestrial crocodile"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Varanus_priscus	extinct_fauna	Varanus priscus (Megalania (alt. spelling))	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Varanus_priscus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Hocknull2009"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quascirev.2009.02.005""}"	"{""binomial"": ""Varanus priscus"", ""body_mass_kg_approx"": 600, ""common_name"": ""Megalania (alt. spelling)"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Pliocrocuta_perrieri	extinct_fauna	Pliocrocuta perrieri (Perrier hyena)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Pliocrocuta_perrieri	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Eurasia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 3500.0, ""last_appearance_kyr_min"": 1500.0, ""primary_citation_code"": ""Werdelin1989"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Pliocrocuta perrieri"", ""body_mass_kg_approx"": 80, ""common_name"": ""Perrier hyena"", ""continent_or_region"": ""Eurasia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Eurasia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Chasmaporthetes_lunensis	extinct_fauna	Chasmaporthetes lunensis (Chasmaporthetes)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Chasmaporthetes_lunensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	NA/Eurasia/Africa	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 5000.0, ""last_appearance_kyr_min"": 800.0, ""primary_citation_code"": ""Werdelin1989"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Chasmaporthetes lunensis"", ""body_mass_kg_approx"": 70, ""common_name"": ""Chasmaporthetes"", ""continent_or_region"": ""NA/Eurasia/Africa""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""NA/Eurasia/Africa"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Stegolophodon_stegodontoides	extinct_fauna	Stegolophodon stegodontoides (Stegolophodon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Stegolophodon_stegodontoides	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South Asia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 11000.0, ""last_appearance_kyr_min"": 5000.0, ""primary_citation_code"": ""Saegusa2014"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quascirev.2014.05.008""}"	"{""binomial"": ""Stegolophodon stegodontoides"", ""body_mass_kg_approx"": 4500, ""common_name"": ""Stegolophodon"", ""continent_or_region"": ""South Asia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South Asia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Hexaprotodon_iravaticus	extinct_fauna	Hexaprotodon iravaticus (Iravadi hexaprotodon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Hexaprotodon_iravaticus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South Asia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 5000.0, ""last_appearance_kyr_min"": 1500.0, ""primary_citation_code"": ""Boisserie2005"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Hexaprotodon iravaticus"", ""body_mass_kg_approx"": 2000, ""common_name"": ""Iravadi hexaprotodon"", ""continent_or_region"": ""South Asia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South Asia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Anancus_kenyensis	extinct_fauna	Anancus kenyensis (Kenyan Anancus)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Anancus_kenyensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Africa	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 5000.0, ""last_appearance_kyr_min"": 2000.0, ""primary_citation_code"": ""Konidaris2017"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Anancus kenyensis"", ""body_mass_kg_approx"": 5500, ""common_name"": ""Kenyan Anancus"", ""continent_or_region"": ""Africa""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Africa"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Stegodon_kaisensis	extinct_fauna	Stegodon kaisensis (Kaiso stegodon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Stegodon_kaisensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Africa	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 4000.0, ""last_appearance_kyr_min"": 2000.0, ""primary_citation_code"": ""Saegusa2014"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quascirev.2014.05.008""}"	"{""binomial"": ""Stegodon kaisensis"", ""body_mass_kg_approx"": 5500, ""common_name"": ""Kaiso stegodon"", ""continent_or_region"": ""Africa""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Africa"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Loxodonta_atlantica	extinct_fauna	Loxodonta atlantica (Atlantic elephant)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Loxodonta_atlantica	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North Africa	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 1500.0, ""last_appearance_kyr_min"": 200.0, ""primary_citation_code"": ""Geraads2017"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quascirev.2017.05.012""}"	"{""binomial"": ""Loxodonta atlantica"", ""body_mass_kg_approx"": 7500, ""common_name"": ""Atlantic elephant"", ""continent_or_region"": ""North Africa""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North Africa"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Elephas_recki	extinct_fauna	Elephas recki (Recki elephant)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Elephas_recki	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Africa	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 3500.0, ""last_appearance_kyr_min"": 600.0, ""primary_citation_code"": ""Sanders2010"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Elephas recki"", ""body_mass_kg_approx"": 12000, ""common_name"": ""Recki elephant"", ""continent_or_region"": ""Africa""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Africa"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Stegodon_trigonocephalus_florensis	extinct_fauna	Stegodon trigonocephalus_florensis (Flores Stegodon variant)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Stegodon_trigonocephalus_florensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Flores	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 800.0, ""last_appearance_kyr_min"": 12.0, ""primary_citation_code"": ""vandenBergh2009"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Stegodon trigonocephalus_florensis"", ""body_mass_kg_approx"": 350, ""common_name"": ""Flores Stegodon variant"", ""continent_or_region"": ""Flores""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Flores"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Smilodontidion_riggii	extinct_fauna	Smilodontidion riggii (Smilodontidion)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Smilodontidion_riggii	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 1500.0, ""last_appearance_kyr_min"": 700.0, ""primary_citation_code"": ""Berta1987"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Smilodontidion riggii"", ""body_mass_kg_approx"": 70, ""common_name"": ""Smilodontidion"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Borophagus_diversidens	extinct_fauna	Borophagus diversidens (Borophagus)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Borophagus_diversidens	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 5000.0, ""last_appearance_kyr_min"": 1800.0, ""primary_citation_code"": ""Wang1999"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Borophagus diversidens"", ""body_mass_kg_approx"": 30, ""common_name"": ""Borophagus"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Epicyon_haydeni	extinct_fauna	Epicyon haydeni (Epicyon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Epicyon_haydeni	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 12000.0, ""last_appearance_kyr_min"": 5000.0, ""primary_citation_code"": ""Wang1999"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Epicyon haydeni"", ""body_mass_kg_approx"": 150, ""common_name"": ""Epicyon"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Aelurodon_ferox	extinct_fauna	Aelurodon ferox (Aelurodon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Aelurodon_ferox	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 16000.0, ""last_appearance_kyr_min"": 12000.0, ""primary_citation_code"": ""Wang1999"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Aelurodon ferox"", ""body_mass_kg_approx"": 60, ""common_name"": ""Aelurodon"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
